,주택관리번호,공고번호,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점
311,2020000076,2020000076,4,084.9757 ,30,1,2,기타지역,0,25.0,,,
312,2020000076,2020000076,4,084.9757 ,30,2,1,해당지역,7,18.0,0.0,0.0,0.0
313,2020000076,2020000076,4,084.9757 ,30,2,2,기타지역,1,17.0,,,
314,2020000080,2020000080,1,059.5500 ,150,1,1,해당지역,0,150.0,-1.0,-1.0,-1.0
315,2020000080,2020000080,1,059.5500 ,150,1,2,기타지역,0,150.0,,,
316,2020000080,2020000080,1,059.5500 ,150,2,1,해당지역,2,148.0,-1.0,-1.0,-1.0
317,2020000080,2020000080,1,059.5500 ,150,2,2,기타지역,1,147.0,,,
318,2020000086,2020000086,1,056.3108 ,40,1,1,해당지역,53,1.33,24.0,56.0,37.0
319,2020000086,2020000086,1,056.3108 ,40,1,2,기타지역,59,,,,
320,2020000086,2020000086,1,056.3108 ,40,2,1,해당지역,0,,0.0,0.0,0.0
321,2020000086,2020000086,1,056.3108 ,40,2,2,기타지역,0,,,,
322,2020000087,2020000087,1,084.9376A,327,1,1,해당지역,531,3.24,37.0,56.0,44.0
323,2020000087,2020000087,1,084.9376A,327,1,2,기타지역,773,6.99,,,
324,2020000087,2020000087,1,084.9376A,327,2,1,해당지역,0,,45.0,62.0,50.0
325,2020000087,2020000087,1,084.9376A,327,2,2,기타지역,0,,,,
326,2020000087,2020000087,2,084.4003B,107,1,1,해당지역,124,2.3,37.0,51.0,44.0
327,2020000087,2020000087,2,084.4003B,107,1,2,기타지역,234,5.74,,,
328,2020000087,2020000087,2,084.4003B,107,2,1,해당지역,0,,45.0,69.0,52.0
329,2020000087,2020000087,2,084.4003B,107,2,2,기타지역,0,,,,
330,2020000087,2020000087,3,110.3995 ,211,1,1,해당지역,68,38.0,-1.0,-1.0,-1.0
331,2020000087,2020000087,3,110.3995 ,211,1,2,기타지역,144,1.01,,,
332,2020000087,2020000087,3,110.3995 ,211,2,1,해당지역,385,,-1.0,-1.0,-1.0
333,2020000087,2020000087,3,110.3995 ,211,2,2,기타지역,527,,,,
334,2020000101,2020000101,1,049.9900A,24,1,1,해당지역,141,20.14,-1.0,-1.0,-1.0
335,2020000101,2020000101,1,049.9900A,24,1,2,기타지역,1101,182.08,-1.0,-1.0,-1.0
336,2020000101,2020000101,1,049.9900A,24,1,3,기타경기,955,217.8,,,
337,2020000101,2020000101,1,049.9900A,24,2,1,해당지역,0,,,,
338,2020000101,2020000101,1,049.9900A,24,2,2,기타지역,0,,,,
339,2020000101,2020000101,1,049.9900A,24,2,3,기타경기,0,,-1.0,-1.0,-1.0
340,2020000101,2020000101,2,049.9700B,28,1,1,해당지역,155,19.38,-1.0,-1.0,-1.0
341,2020000101,2020000101,2,049.9700B,28,1,2,기타지역,1312,181.64,-1.0,-1.0,-1.0
342,2020000101,2020000101,2,049.9700B,28,1,3,기타경기,1090,206.17,,,
343,2020000101,2020000101,2,049.9700B,28,2,1,해당지역,0,,,,
344,2020000101,2020000101,2,049.9700B,28,2,2,기타지역,0,,,,
345,2020000101,2020000101,2,049.9700B,28,2,3,기타경기,0,,-1.0,-1.0,-1.0
346,2020000101,2020000101,3,059.9900A,40,1,1,해당지역,590,49.17,-1.0,-1.0,-1.0
347,2020000101,2020000101,3,059.9900A,40,1,2,기타지역,5891,608.2,-1.0,-1.0,-1.0
348,2020000101,2020000101,3,059.9900A,40,1,3,기타경기,5703,785.13,,,
349,2020000101,2020000101,3,059.9900A,40,2,1,해당지역,0,,,,
350,2020000101,2020000101,3,059.9900A,40,2,2,기타지역,0,,,,
351,2020000101,2020000101,3,059.9900A,40,2,3,기타경기,0,,-1.0,-1.0,-1.0
352,2020000101,2020000101,4,059.9900B,1,1,1,해당지역,30,30.0,-1.0,-1.0,-1.0
353,2020000101,2020000101,4,059.9900B,1,1,2,기타지역,431,,-1.0,-1.0,-1.0
354,2020000101,2020000101,4,059.9900B,1,1,3,기타경기,411,,,,
355,2020000101,2020000101,4,059.9900B,1,2,1,해당지역,0,,,,
356,2020000101,2020000101,4,059.9900B,1,2,2,기타지역,0,,,,
357,2020000101,2020000101,4,059.9900B,1,2,3,기타경기,0,,-1.0,-1.0,-1.0
358,2020000101,2020000101,5,059.9900C,38,1,1,해당지역,326,29.64,0.0,0.0,0.0
359,2020000101,2020000101,5,059.9900C,38,1,2,기타지역,3507,367.16,0.0,0.0,0.0
360,2020000101,2020000101,5,059.9900C,38,1,3,기타경기,3162,434.63,,,
361,2020000101,2020000101,5,059.9900C,38,2,1,해당지역,0,,,,
362,2020000101,2020000101,5,059.9900C,38,2,2,기타지역,0,,,,
363,2020000101,2020000101,5,059.9900C,38,2,3,기타경기,0,,0.0,0.0,0.0
364,2020000101,2020000101,6,059.9900T,1,1,1,해당지역,34,34.0,-1.0,-1.0,-1.0
365,2020000101,2020000101,6,059.9900T,1,1,2,기타지역,398,,-1.0,-1.0,-1.0
366,2020000101,2020000101,6,059.9900T,1,1,3,기타경기,323,,,,
367,2020000101,2020000101,6,059.9900T,1,2,1,해당지역,0,,,,
368,2020000101,2020000101,6,059.9900T,1,2,2,기타지역,0,,,,
369,2020000101,2020000101,6,059.9900T,1,2,3,기타경기,0,,-1.0,-1.0,-1.0
370,2020000118,2020000118,1,084.9959A,202,1,1,해당지역,83,119.0,-1.0,-1.0,-1.0
371,2020000118,2020000118,1,084.9959A,202,1,2,기타지역,22,97.0,,,
372,2020000118,2020000118,1,084.9959A,202,2,1,해당지역,44,53.0,-1.0,-1.0,-1.0
373,2020000118,2020000118,1,084.9959A,202,2,2,기타지역,3,50.0,,,
374,2020000118,2020000118,2,084.9547B,12,1,1,해당지역,1,11.0,-1.0,-1.0,-1.0
375,2020000118,2020000118,2,084.9547B,12,1,2,기타지역,0,11.0,,,
376,2020000118,2020000118,2,084.9547B,12,2,1,해당지역,2,9.0,-1.0,-1.0,-1.0
377,2020000118,2020000118,2,084.9547B,12,2,2,기타지역,1,8.0,,,
378,2020000123,2020000123,1,059.8861 ,65,1,1,해당지역,3754,57.75,61.0,67.0,63.0
379,2020000123,2020000123,1,059.8861 ,65,1,2,기타지역,251,,,,
380,2020000123,2020000123,1,059.8861 ,65,2,1,해당지역,0,,0.0,0.0,0.0
381,2020000123,2020000123,1,059.8861 ,65,2,2,기타지역,0,,,,
382,2020000123,2020000123,2,075.3303 ,67,1,1,해당지역,3855,57.54,62.0,69.0,64.0
383,2020000123,2020000123,2,075.3303 ,67,1,2,기타지역,235,,,,
384,2020000123,2020000123,2,075.3303 ,67,2,1,해당지역,0,,0.0,0.0,0.0
385,2020000123,2020000123,2,075.3303 ,67,2,2,기타지역,0,,,,
386,2020000123,2020000123,3,084.8688A,118,1,1,해당지역,22603,191.55,67.0,74.0,70.0
387,2020000123,2020000123,3,084.8688A,118,1,2,기타지역,1194,,,,
388,2020000123,2020000123,3,084.8688A,118,2,1,해당지역,0,,0.0,0.0,0.0
389,2020000123,2020000123,3,084.8688A,118,2,2,기타지역,0,,,,
390,2020000123,2020000123,4,084.8634B,14,1,1,해당지역,1425,101.79,59.0,79.0,65.0
391,2020000123,2020000123,4,084.8634B,14,1,2,기타지역,115,,,,
392,2020000123,2020000123,4,084.8634B,14,2,1,해당지역,0,,0.0,0.0,0.0
393,2020000123,2020000123,4,084.8634B,14,2,2,기타지역,0,,,,
394,2020000123,2020000123,5,084.9892C,108,1,1,해당지역,12202,112.98,64.0,72.0,67.0
395,2020000123,2020000123,5,084.9892C,108,1,2,기타지역,544,,,,
396,2020000123,2020000123,5,084.9892C,108,2,1,해당지역,0,,0.0,0.0,0.0
397,2020000123,2020000123,5,084.9892C,108,2,2,기타지역,0,,,,
398,2020000123,2020000123,6,101.4727 ,22,1,1,해당지역,9161,416.41,-1.0,-1.0,-1.0
399,2020000123,2020000123,6,101.4727 ,22,1,2,기타지역,371,,,,
400,2020000123,2020000123,6,101.4727 ,22,2,1,해당지역,0,,-1.0,-1.0,-1.0
401,2020000123,2020000123,6,101.4727 ,22,2,2,기타지역,0,,,,
402,2020000166,2020000166,1,059.9782A,83,1,1,해당지역,1,82.0,-1.0,-1.0,-1.0
403,2020000166,2020000166,1,059.9782A,83,1,2,기타지역,6,76.0,,,
404,2020000166,2020000166,1,059.9782A,83,2,1,해당지역,1,75.0,-1.0,-1.0,-1.0
405,2020000166,2020000166,1,059.9782A,83,2,2,기타지역,10,65.0,,,
406,2020000166,2020000166,2,059.9868B,55,1,1,해당지역,0,55.0,-1.0,-1.0,-1.0
407,2020000166,2020000166,2,059.9868B,55,1,2,기타지역,5,50.0,,,
408,2020000166,2020000166,2,059.9868B,55,2,1,해당지역,0,50.0,-1.0,-1.0,-1.0
409,2020000166,2020000166,2,059.9868B,55,2,2,기타지역,8,42.0,,,
410,2020000166,2020000166,3,059.9876C,16,1,1,해당지역,0,16.0,-1.0,-1.0,-1.0
411,2020000166,2020000166,3,059.9876C,16,1,2,기타지역,3,13.0,,,
412,2020000166,2020000166,3,059.9876C,16,2,1,해당지역,0,13.0,-1.0,-1.0,-1.0
413,2020000166,2020000166,3,059.9876C,16,2,2,기타지역,2,11.0,,,
414,2020000166,2020000166,4,059.9746D,4,1,1,해당지역,0,4.0,-1.0,-1.0,-1.0
415,2020000166,2020000166,4,059.9746D,4,1,2,기타지역,0,4.0,,,
416,2020000166,2020000166,4,059.9746D,4,2,1,해당지역,0,4.0,-1.0,-1.0,-1.0
417,2020000166,2020000166,4,059.9746D,4,2,2,기타지역,1,3.0,,,
418,2020000166,2020000166,5,074.9165 ,2,1,1,해당지역,0,2.0,-1.0,-1.0,-1.0
419,2020000166,2020000166,5,074.9165 ,2,1,2,기타지역,2,1.0,,,
420,2020000166,2020000166,5,074.9165 ,2,2,1,해당지역,0,,-1.0,-1.0,-1.0
421,2020000166,2020000166,5,074.9165 ,2,2,2,기타지역,7,,,,
422,2020000167,2020000167,1,079.3600 ,189,1,1,해당지역,37,152.0,-1.0,-1.0,-1.0
423,2020000167,2020000167,1,079.3600 ,189,1,2,기타지역,10,142.0,,,
424,2020000167,2020000167,1,079.3600 ,189,2,1,해당지역,17,125.0,-1.0,-1.0,-1.0
425,2020000167,2020000167,1,079.3600 ,189,2,2,기타지역,5,120.0,,,
426,2020000167,2020000167,2,084.9200A,301,1,1,해당지역,242,59.0,-1.0,-1.0,-1.0
427,2020000167,2020000167,2,084.9200A,301,1,2,기타지역,44,15.0,,,
428,2020000167,2020000167,2,084.9200A,301,2,1,해당지역,38,2.53,-1.0,-1.0,-1.0
429,2020000167,2020000167,2,084.9200A,301,2,2,기타지역,20,,,,
430,2020000167,2020000167,3,084.9000B,50,1,1,해당지역,24,26.0,-1.0,-1.0,-1.0
431,2020000167,2020000167,3,084.9000B,50,1,2,기타지역,4,22.0,,,
432,2020000167,2020000167,3,084.9000B,50,2,1,해당지역,7,15.0,-1.0,-1.0,-1.0
433,2020000167,2020000167,3,084.9000B,50,2,2,기타지역,1,14.0,,,
434,2020000167,2020000167,4,113.2700 ,3,1,1,해당지역,9,3.0,-1.0,-1.0,-1.0
435,2020000167,2020000167,4,113.2700 ,3,1,2,기타지역,3,,,,
436,2020000167,2020000167,4,113.2700 ,3,2,1,해당지역,0,,-1.0,-1.0,-1.0
437,2020000167,2020000167,4,113.2700 ,3,2,2,기타지역,0,,,,
438,2020000167,2020000167,5,123.9400 ,2,1,1,해당지역,10,5.0,-1.0,-1.0,-1.0
439,2020000167,2020000167,5,123.9400 ,2,1,2,기타지역,5,,,,
440,2020000167,2020000167,5,123.9400 ,2,2,1,해당지역,0,,-1.0,-1.0,-1.0
441,2020000167,2020000167,5,123.9400 ,2,2,2,기타지역,0,,,,
442,2020000167,2020000167,6,125.8900 ,2,1,1,해당지역,8,4.0,-1.0,-1.0,-1.0
443,2020000167,2020000167,6,125.8900 ,2,1,2,기타지역,2,,,,
444,2020000167,2020000167,6,125.8900 ,2,2,1,해당지역,0,,-1.0,-1.0,-1.0
445,2020000167,2020000167,6,125.8900 ,2,2,2,기타지역,0,,,,
446,2020000167,2020000167,7,156.4200 ,2,1,1,해당지역,7,3.5,-1.0,-1.0,-1.0
447,2020000167,2020000167,7,156.4200 ,2,1,2,기타지역,1,,,,
448,2020000167,2020000167,7,156.4200 ,2,2,1,해당지역,0,,-1.0,-1.0,-1.0
449,2020000167,2020000167,7,156.4200 ,2,2,2,기타지역,0,,,,
450,2020000192,2020000192,1,040.6190 ,1,1,1,해당지역,1,1.0,-1.0,-1.0,-1.0
451,2020000192,2020000192,1,040.6190 ,1,1,2,기타지역,8,,,,
452,2020000192,2020000192,1,040.6190 ,1,2,1,해당지역,0,,-1.0,-1.0,-1.0
453,2020000192,2020000192,1,040.6190 ,1,2,2,기타지역,0,,,,
454,2020000192,2020000192,2,047.6560 ,6,1,1,해당지역,2,4.0,-1.0,-1.0,-1.0
455,2020000192,2020000192,2,047.6560 ,6,1,2,기타지역,3,1.0,,,
456,2020000192,2020000192,2,047.6560 ,6,2,1,해당지역,2,2.0,-1.0,-1.0,-1.0
457,2020000192,2020000192,2,047.6560 ,6,2,2,기타지역,18,,,,
458,2020000192,2020000192,3,047.6000 ,1,1,1,해당지역,1,1.0,-1.0,-1.0,-1.0
459,2020000192,2020000192,3,047.6000 ,1,1,2,기타지역,1,,,,
460,2020000192,2020000192,3,047.6000 ,1,2,1,해당지역,1,,-1.0,-1.0,-1.0
461,2020000192,2020000192,3,047.6000 ,1,2,2,기타지역,4,,,,
462,2020000192,2020000192,4,047.4120 ,1,1,1,해당지역,1,1.0,-1.0,-1.0,-1.0
463,2020000192,2020000192,4,047.4120 ,1,1,2,기타지역,2,,,,
464,2020000192,2020000192,4,047.4120 ,1,2,1,해당지역,0,,-1.0,-1.0,-1.0
465,2020000192,2020000192,4,047.4120 ,1,2,2,기타지역,4,,,,
466,2020000192,2020000192,5,049.4070 ,4,1,1,해당지역,2,2.0,0.0,0.0,0.0
467,2020000192,2020000192,5,049.4070 ,4,1,2,기타지역,11,5.5,,,
468,2020000192,2020000192,5,049.4070 ,4,2,1,해당지역,1,,40.0,40.0,40.0
469,2020000192,2020000192,5,049.4070 ,4,2,2,기타지역,10,,,,
470,2020000192,2020000192,6,049.6140 ,2,1,1,해당지역,0,2.0,0.0,0.0,0.0
471,2020000192,2020000192,6,049.6140 ,2,1,2,기타지역,3,1.5,,,
472,2020000192,2020000192,6,049.6140 ,2,2,1,해당지역,3,,23.0,23.0,23.0
473,2020000192,2020000192,6,049.6140 ,2,2,2,기타지역,28,,,,
474,2020000192,2020000192,7,052.8270 ,2,1,1,해당지역,0,2.0,0.0,0.0,0.0
475,2020000192,2020000192,7,052.8270 ,2,1,2,기타지역,8,4.0,,,
476,2020000192,2020000192,7,052.8270 ,2,2,1,해당지역,0,,27.0,27.0,27.0
477,2020000192,2020000192,7,052.8270 ,2,2,2,기타지역,0,,,,
478,2020000192,2020000192,8,053.0050 ,5,1,1,해당지역,3,2.0,18.0,36.0,27.0
479,2020000192,2020000192,8,053.0050 ,5,1,2,기타지역,17,8.5,,,
480,2020000192,2020000192,8,053.0050 ,5,2,1,해당지역,0,,33.0,33.0,33.0
481,2020000192,2020000192,8,053.0050 ,5,2,2,기타지역,0,,,,
482,2020000192,2020000192,9,054.3100 ,2,1,1,해당지역,3,1.5,28.0,28.0,28.0
483,2020000192,2020000192,9,054.3100 ,2,1,2,기타지역,9,,,,
484,2020000192,2020000192,9,054.3100 ,2,2,1,해당지역,0,,0.0,0.0,0.0
485,2020000192,2020000192,9,054.3100 ,2,2,2,기타지역,0,,,,
486,2020000192,2020000192,10,056.0370 ,1,1,1,해당지역,9,9.0,37.0,37.0,37.0
487,2020000192,2020000192,10,056.0370 ,1,1,2,기타지역,25,,,,
488,2020000192,2020000192,10,056.0370 ,1,2,1,해당지역,0,,0.0,0.0,0.0
489,2020000192,2020000192,10,056.0370 ,1,2,2,기타지역,0,,,,
490,2020000194,2020000194,1,059.9972 ,86,1,1,해당지역,4597,53.45,57.0,70.0,60.0
491,2020000194,2020000194,1,059.9972 ,86,1,2,기타지역,187,,,,
492,2020000194,2020000194,1,059.9972 ,86,2,1,해당지역,0,,0.0,0.0,0.0
493,2020000194,2020000194,1,059.9972 ,86,2,2,기타지역,0,,,,
494,2020000194,2020000194,2,074.5539A,26,1,1,해당지역,5196,199.85,64.0,68.0,65.0
495,2020000194,2020000194,2,074.5539A,26,1,2,기타지역,210,,,,
496,2020000194,2020000194,2,074.5539A,26,2,1,해당지역,0,,0.0,0.0,0.0
497,2020000194,2020000194,2,074.5539A,26,2,2,기타지역,0,,,,
498,2020000194,2020000194,3,074.7172B,49,1,1,해당지역,3824,78.04,59.0,71.0,63.0
499,2020000194,2020000194,3,074.7172B,49,1,2,기타지역,157,,,,
500,2020000194,2020000194,3,074.7172B,49,2,1,해당지역,0,,0.0,0.0,0.0
501,2020000194,2020000194,3,074.7172B,49,2,2,기타지역,0,,,,
502,2020000194,2020000194,4,074.7172C,8,1,1,해당지역,706,88.25,60.0,67.0,64.0
503,2020000194,2020000194,4,074.7172C,8,1,2,기타지역,43,,,,
504,2020000194,2020000194,4,074.7172C,8,2,1,해당지역,0,,0.0,0.0,0.0
505,2020000194,2020000194,4,074.7172C,8,2,2,기타지역,0,,,,
506,2020000202,2020000202,1,059.5163A,27,1,1,해당지역,53,1.96,24.0,42.0,33.0
507,2020000202,2020000202,1,059.5163A,27,1,2,기타지역,24,,,,
508,2020000202,2020000202,1,059.5163A,27,2,1,해당지역,0,,0.0,0.0,0.0
509,2020000202,2020000202,1,059.5163A,27,2,2,기타지역,0,,,,
510,2020000202,2020000202,2,059.9740B,17,1,1,해당지역,16,1.0,22.0,54.0,33.0
511,2020000202,2020000202,2,059.9740B,17,1,2,기타지역,9,9.0,,,
512,2020000202,2020000202,2,059.9740B,17,2,1,해당지역,0,,64.0,64.0,64.0
513,2020000202,2020000202,2,059.9740B,17,2,2,기타지역,0,,,,
514,2020000202,2020000202,3,074.9788A,52,1,1,해당지역,295,5.67,33.0,56.0,39.0
515,2020000202,2020000202,3,074.9788A,52,1,2,기타지역,61,,,,
516,2020000202,2020000202,3,074.9788A,52,2,1,해당지역,0,,0.0,0.0,0.0
517,2020000202,2020000202,3,074.9788A,52,2,2,기타지역,0,,,,
518,2020000202,2020000202,4,074.7619B,44,1,1,해당지역,125,2.84,28.0,49.0,37.0
519,2020000202,2020000202,4,074.7619B,44,1,2,기타지역,33,,,,
520,2020000202,2020000202,4,074.7619B,44,2,1,해당지역,0,,0.0,0.0,0.0
521,2020000202,2020000202,4,074.7619B,44,2,2,기타지역,0,,,,
522,2020000202,2020000202,5,084.9984 ,36,1,1,해당지역,768,21.33,47.0,65.0,53.0
523,2020000202,2020000202,5,084.9984 ,36,1,2,기타지역,172,,,,
524,2020000202,2020000202,5,084.9984 ,36,2,1,해당지역,0,,0.0,0.0,0.0
525,2020000202,2020000202,5,084.9984 ,36,2,2,기타지역,0,,,,
526,2020000214,2020000214,1,039.9900 ,3,1,1,해당지역,51,17.0,53.0,55.0,54.0
527,2020000214,2020000214,1,039.9900 ,3,1,2,기타지역,0,,,,
528,2020000214,2020000214,1,039.9900 ,3,2,1,해당지역,0,,0.0,0.0,0.0
529,2020000214,2020000214,1,039.9900 ,3,2,2,기타지역,0,,,,
530,2020000214,2020000214,2,059.9900A,120,1,1,해당지역,1187,9.89,48.0,73.0,52.0
531,2020000214,2020000214,2,059.9900A,120,1,2,기타지역,0,,,,
532,2020000214,2020000214,2,059.9900A,120,2,1,해당지역,0,,0.0,0.0,0.0
533,2020000214,2020000214,2,059.9900A,120,2,2,기타지역,0,,,,
534,2020000214,2020000214,3,059.9800B,83,1,1,해당지역,820,9.88,47.0,68.0,53.0
535,2020000214,2020000214,3,059.9800B,83,1,2,기타지역,0,,,,
536,2020000214,2020000214,3,059.9800B,83,2,1,해당지역,0,,0.0,0.0,0.0
537,2020000214,2020000214,3,059.9800B,83,2,2,기타지역,0,,,,
538,2020000214,2020000214,4,074.9600 ,74,1,1,해당지역,942,12.73,49.0,62.0,54.0
539,2020000214,2020000214,4,074.9600 ,74,1,2,기타지역,0,,,,
540,2020000214,2020000214,4,074.9600 ,74,2,1,해당지역,0,,0.0,0.0,0.0
541,2020000214,2020000214,4,074.9600 ,74,2,2,기타지역,0,,,,
542,2020000214,2020000214,5,084.9600A,58,1,1,해당지역,1560,26.9,54.0,74.0,58.0
543,2020000214,2020000214,5,084.9600A,58,1,2,기타지역,0,,,,
544,2020000214,2020000214,5,084.9600A,58,2,1,해당지역,0,,0.0,0.0,0.0
545,2020000214,2020000214,5,084.9600A,58,2,2,기타지역,0,,,,
546,2020000214,2020000214,6,084.9500B,70,1,1,해당지역,2228,31.83,55.0,64.0,59.0
547,2020000214,2020000214,6,084.9500B,70,1,2,기타지역,0,,,,
548,2020000214,2020000214,6,084.9500B,70,2,1,해당지역,0,,0.0,0.0,0.0
549,2020000214,2020000214,6,084.9500B,70,2,2,기타지역,0,,,,
550,2020000227,2020000227,1,084.8927 ,258,1,1,해당지역,164,94.0,-1.0,-1.0,-1.0
551,2020000227,2020000227,1,084.8927 ,258,1,2,기타지역,41,53.0,,,
552,2020000227,2020000227,1,084.8927 ,258,2,1,해당지역,188,3.55,-1.0,-1.0,-1.0
553,2020000227,2020000227,1,084.8927 ,258,2,2,기타지역,31,,,,
554,2020000227,2020000227,2,084.8927P,19,1,1,해당지역,29,1.53,37.0,56.0,44.0
555,2020000227,2020000227,2,084.8927P,19,1,2,기타지역,10,,,,
556,2020000227,2020000227,2,084.8927P,19,2,1,해당지역,0,,0.0,0.0,0.0
557,2020000227,2020000227,2,084.8927P,19,2,2,기타지역,0,,,,
558,2020000231,2020000231,1,105.9190A,58,1,1,해당지역,3864,133.24,-1.0,-1.0,-1.0
559,2020000231,2020000231,1,105.9190A,58,1,2,기타지역,1228,174.59,,,
560,2020000231,2020000231,1,105.9190A,58,2,1,해당지역,0,,-1.0,-1.0,-1.0
561,2020000231,2020000231,1,105.9190A,58,2,2,기타지역,0,,,,
562,2020000231,2020000231,2,105.8980B,60,1,1,해당지역,1491,49.7,-1.0,-1.0,-1.0
563,2020000231,2020000231,2,105.8980B,60,1,2,기타지역,480,64.7,,,
564,2020000231,2020000231,2,105.8980B,60,2,1,해당지역,0,,-1.0,-1.0,-1.0
565,2020000231,2020000231,2,105.8980B,60,2,2,기타지역,0,,,,
566,2020000232,2020000232,1,113.8408A,28,1,1,해당지역,2362,168.71,-1.0,-1.0,-1.0
567,2020000232,2020000232,1,113.8408A,28,1,2,기타지역,717,218.93,,,
568,2020000232,2020000232,1,113.8408A,28,2,1,해당지역,0,,-1.0,-1.0,-1.0
569,2020000232,2020000232,1,113.8408A,28,2,2,기타지역,0,,,,
570,2020000232,2020000232,2,113.3964B,29,1,1,해당지역,359,23.93,-1.0,-1.0,-1.0
571,2020000232,2020000232,2,113.3964B,29,1,2,기타지역,144,34.86,,,
572,2020000232,2020000232,2,113.3964B,29,2,1,해당지역,0,,-1.0,-1.0,-1.0
573,2020000232,2020000232,2,113.3964B,29,2,2,기타지역,0,,,,
574,2020000232,2020000232,3,113.8722C,61,1,1,해당지역,1262,40.71,-1.0,-1.0,-1.0
575,2020000232,2020000232,3,113.8722C,61,1,2,기타지역,402,54.43,,,
576,2020000232,2020000232,3,113.8722C,61,2,1,해당지역,0,,-1.0,-1.0,-1.0
577,2020000232,2020000232,3,113.8722C,61,2,2,기타지역,0,,,,
578,2020000232,2020000232,4,113.9012D,30,1,1,해당지역,415,27.67,-1.0,-1.0,-1.0
579,2020000232,2020000232,4,113.9012D,30,1,2,기타지역,211,40.73,,,
580,2020000232,2020000232,4,113.9012D,30,2,1,해당지역,0,,-1.0,-1.0,-1.0
581,2020000232,2020000232,4,113.9012D,30,2,2,기타지역,0,,,,
582,2020000238,2020000238,1,059.9878 ,40,1,1,해당지역,841,21.03,51.0,68.0,55.0
583,2020000238,2020000238,1,059.9878 ,40,1,2,기타지역,50,,,,
584,2020000238,2020000238,1,059.9878 ,40,2,1,해당지역,0,,0.0,0.0,0.0
585,2020000238,2020000238,1,059.9878 ,40,2,2,기타지역,0,,,,
586,2020000238,2020000238,2,074.9481 ,71,1,1,해당지역,908,12.79,48.0,59.0,53.0
587,2020000238,2020000238,2,074.9481 ,71,1,2,기타지역,67,,,,
588,2020000238,2020000238,2,074.9481 ,71,2,1,해당지역,0,,0.0,0.0,0.0
589,2020000238,2020000238,2,074.9481 ,71,2,2,기타지역,0,,,,
590,2020000238,2020000238,3,084.9567A,83,1,1,해당지역,4733,57.02,56.0,66.0,59.0
591,2020000238,2020000238,3,084.9567A,83,1,2,기타지역,216,,,,
592,2020000238,2020000238,3,084.9567A,83,2,1,해당지역,0,,0.0,0.0,0.0
593,2020000238,2020000238,3,084.9567A,83,2,2,기타지역,0,,,,
594,2020000238,2020000238,4,084.9762B,51,1,1,해당지역,636,12.47,46.0,59.0,50.0
595,2020000238,2020000238,4,084.9762B,51,1,2,기타지역,34,,,,
596,2020000238,2020000238,4,084.9762B,51,2,1,해당지역,0,,0.0,0.0,0.0
597,2020000238,2020000238,4,084.9762B,51,2,2,기타지역,0,,,,
598,2020000247,2020000247,1,084.8350A,34,1,1,해당지역,5407,159.03,64.0,71.0,67.0
599,2020000247,2020000247,1,084.8350A,34,1,2,기타지역,396,,,,
600,2020000247,2020000247,1,084.8350A,34,2,1,해당지역,0,,0.0,0.0,0.0
601,2020000247,2020000247,1,084.8350A,34,2,2,기타지역,0,,,,
602,2020000247,2020000247,2,084.8883B,21,1,1,해당지역,7525,358.33,71.0,78.0,72.0
603,2020000247,2020000247,2,084.8883B,21,1,2,기타지역,456,,,,
604,2020000247,2020000247,2,084.8883B,21,2,1,해당지역,0,,0.0,0.0,0.0
605,2020000247,2020000247,2,084.8883B,21,2,2,기타지역,0,,,,
606,2020000247,2020000247,3,084.7030C,33,1,1,해당지역,5775,175.0,64.0,71.0,68.0
607,2020000247,2020000247,3,084.7030C,33,1,2,기타지역,369,,,,
608,2020000247,2020000247,3,084.7030C,33,2,1,해당지역,0,,0.0,0.0,0.0
609,2020000247,2020000247,3,084.7030C,33,2,2,기타지역,0,,,,
610,2020000260,2020000260,1,063.9377A,371,1,1,해당지역,15,356.0,-1.0,-1.0,-1.0
